Algorithm,DataType,DataSize,Sortedness,Time(ns)
BubbleSortUntilNoChange,Integer,100,Random,419416
BubbleSortUntilNoChange,Integer,100,Random,286042
BubbleSortUntilNoChange,Integer,100,Random,283750
BubbleSortUntilNoChange,Integer,100,Random,283083
BubbleSortUntilNoChange,Integer,100,Random,285083
BubbleSortUntilNoChange,Integer,100,Random,283167
BubbleSortUntilNoChange,Integer,100,Random,285958
BubbleSortUntilNoChange,Integer,100,Random,194167
BubbleSortUntilNoChange,Integer,100,Random,86000
BubbleSortUntilNoChange,Integer,100,Random,66250
BubbleSortUntilNoChange,Integer,100,Reversed,82208
BubbleSortUntilNoChange,Integer,100,Reversed,84250
BubbleSortUntilNoChange,Integer,100,Reversed,75959
BubbleSortUntilNoChange,Integer,100,Reversed,76708
BubbleSortUntilNoChange,Integer,100,Reversed,76208
BubbleSortUntilNoChange,Integer,100,Reversed,75542
BubbleSortUntilNoChange,Integer,100,Reversed,75625
BubbleSortUntilNoChange,Integer,100,Reversed,75708
BubbleSortUntilNoChange,Integer,100,Reversed,75542
BubbleSortUntilNoChange,Integer,100,Reversed,75709
BubbleSortUntilNoChange,Integer,100,FirstKSorted,58709
BubbleSortUntilNoChange,Integer,100,FirstKSorted,52708
BubbleSortUntilNoChange,Integer,100,FirstKSorted,51917
BubbleSortUntilNoChange,Integer,100,FirstKSorted,51166
BubbleSortUntilNoChange,Integer,100,FirstKSorted,51291
BubbleSortUntilNoChange,Integer,100,FirstKSorted,51167
BubbleSortUntilNoChange,Integer,100,FirstKSorted,50792
BubbleSortUntilNoChange,Integer,100,FirstKSorted,51167
BubbleSortUntilNoChange,Integer,100,FirstKSorted,51334
BubbleSortUntilNoChange,Integer,100,FirstKSorted,50958
BubbleSortUntilNoChange,Integer,100,LastKSorted,29584
BubbleSortUntilNoChange,Integer,100,LastKSorted,28959
BubbleSortUntilNoChange,Integer,100,LastKSorted,27833
BubbleSortUntilNoChange,Integer,100,LastKSorted,28042
BubbleSortUntilNoChange,Integer,100,LastKSorted,27583
BubbleSortUntilNoChange,Integer,100,LastKSorted,27791
BubbleSortUntilNoChange,Integer,100,LastKSorted,27584
BubbleSortUntilNoChange,Integer,100,LastKSorted,30500
BubbleSortUntilNoChange,Integer,100,LastKSorted,29125
BubbleSortUntilNoChange,Integer,100,LastKSorted,122209
BubbleSortUntilNoChange,Integer,1000,Random,9068917
BubbleSortUntilNoChange,Integer,1000,Random,1913667
BubbleSortUntilNoChange,Integer,1000,Random,1877000
BubbleSortUntilNoChange,Integer,1000,Random,1878833
BubbleSortUntilNoChange,Integer,1000,Random,1884292
BubbleSortUntilNoChange,Integer,1000,Random,1874375
BubbleSortUntilNoChange,Integer,1000,Random,1681916
BubbleSortUntilNoChange,Integer,1000,Random,1534250
BubbleSortUntilNoChange,Integer,1000,Random,1591000
BubbleSortUntilNoChange,Integer,1000,Random,1646917
BubbleSortUntilNoChange,Integer,1000,Reversed,1941542
BubbleSortUntilNoChange,Integer,1000,Reversed,1954625
BubbleSortUntilNoChange,Integer,1000,Reversed,1938292
BubbleSortUntilNoChange,Integer,1000,Reversed,1940958
BubbleSortUntilNoChange,Integer,1000,Reversed,1937416
BubbleSortUntilNoChange,Integer,1000,Reversed,2117500
BubbleSortUntilNoChange,Integer,1000,Reversed,1908375
BubbleSortUntilNoChange,Integer,1000,Reversed,1861459
BubbleSortUntilNoChange,Integer,1000,Reversed,1858584
BubbleSortUntilNoChange,Integer,1000,Reversed,1897625
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1434500
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1398708
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1422958
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1447875
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1490292
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1655167
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1335875
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1372375
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1318042
BubbleSortUntilNoChange,Integer,1000,FirstKSorted,1314625
BubbleSortUntilNoChange,Integer,1000,LastKSorted,854375
BubbleSortUntilNoChange,Integer,1000,LastKSorted,829625
BubbleSortUntilNoChange,Integer,1000,LastKSorted,812708
BubbleSortUntilNoChange,Integer,1000,LastKSorted,808125
BubbleSortUntilNoChange,Integer,1000,LastKSorted,806958
BubbleSortUntilNoChange,Integer,1000,LastKSorted,828167
BubbleSortUntilNoChange,Integer,1000,LastKSorted,827667
BubbleSortUntilNoChange,Integer,1000,LastKSorted,847000
BubbleSortUntilNoChange,Integer,1000,LastKSorted,841209
BubbleSortUntilNoChange,Integer,1000,LastKSorted,880625
BubbleSortUntilNoChange,Integer,10000,Random,164468166
BubbleSortUntilNoChange,Integer,10000,Random,163226791
BubbleSortUntilNoChange,Integer,10000,Random,165792333
BubbleSortUntilNoChange,Integer,10000,Random,162496584
BubbleSortUntilNoChange,Integer,10000,Random,161238458
BubbleSortUntilNoChange,Integer,10000,Random,161369833
BubbleSortUntilNoChange,Integer,10000,Random,161980875
BubbleSortUntilNoChange,Integer,10000,Random,160181792
BubbleSortUntilNoChange,Integer,10000,Random,160581167
BubbleSortUntilNoChange,Integer,10000,Random,160266375
BubbleSortUntilNoChange,Integer,10000,Reversed,180569792
BubbleSortUntilNoChange,Integer,10000,Reversed,179742417
BubbleSortUntilNoChange,Integer,10000,Reversed,181571750
BubbleSortUntilNoChange,Integer,10000,Reversed,179470542
BubbleSortUntilNoChange,Integer,10000,Reversed,180177375
BubbleSortUntilNoChange,Integer,10000,Reversed,179711750
BubbleSortUntilNoChange,Integer,10000,Reversed,178534084
BubbleSortUntilNoChange,Integer,10000,Reversed,180833250
BubbleSortUntilNoChange,Integer,10000,Reversed,178736875
BubbleSortUntilNoChange,Integer,10000,Reversed,178555334
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,142950125
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,140599208
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,141669959
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,142047042
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,142078625
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,153294875
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,146451208
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,144125458
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,142839542
BubbleSortUntilNoChange,Integer,10000,FirstKSorted,141937042
BubbleSortUntilNoChange,Integer,10000,LastKSorted,84140875
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82566167
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82425791
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82049625
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82483042
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82411500
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82701208
BubbleSortUntilNoChange,Integer,10000,LastKSorted,82049292
BubbleSortUntilNoChange,Integer,10000,LastKSorted,91011041
BubbleSortUntilNoChange,Integer,10000,LastKSorted,90192542
BubbleSortUntilNoChange,Long,100,Random,494750
BubbleSortUntilNoChange,Long,100,Random,320042
BubbleSortUntilNoChange,Long,100,Random,310417
BubbleSortUntilNoChange,Long,100,Random,310083
BubbleSortUntilNoChange,Long,100,Random,310208
BubbleSortUntilNoChange,Long,100,Random,310625
BubbleSortUntilNoChange,Long,100,Random,318625
BubbleSortUntilNoChange,Long,100,Random,316459
BubbleSortUntilNoChange,Long,100,Random,318167
BubbleSortUntilNoChange,Long,100,Random,331125
BubbleSortUntilNoChange,Long,100,Reversed,37584
BubbleSortUntilNoChange,Long,100,Reversed,81708
BubbleSortUntilNoChange,Long,100,Reversed,77292
BubbleSortUntilNoChange,Long,100,Reversed,72792
BubbleSortUntilNoChange,Long,100,Reversed,72208
BubbleSortUntilNoChange,Long,100,Reversed,72084
BubbleSortUntilNoChange,Long,100,Reversed,72125
BubbleSortUntilNoChange,Long,100,Reversed,72167
BubbleSortUntilNoChange,Long,100,Reversed,72041
BubbleSortUntilNoChange,Long,100,Reversed,72167
BubbleSortUntilNoChange,Long,100,FirstKSorted,60625
BubbleSortUntilNoChange,Long,100,FirstKSorted,58750
BubbleSortUntilNoChange,Long,100,FirstKSorted,105541
BubbleSortUntilNoChange,Long,100,FirstKSorted,57875
BubbleSortUntilNoChange,Long,100,FirstKSorted,65167
BubbleSortUntilNoChange,Long,100,FirstKSorted,97875
BubbleSortUntilNoChange,Long,100,FirstKSorted,59209
BubbleSortUntilNoChange,Long,100,FirstKSorted,58292
BubbleSortUntilNoChange,Long,100,FirstKSorted,57959
BubbleSortUntilNoChange,Long,100,FirstKSorted,57959
BubbleSortUntilNoChange,Long,100,LastKSorted,57750
BubbleSortUntilNoChange,Long,100,LastKSorted,57875
BubbleSortUntilNoChange,Long,100,LastKSorted,56417
BubbleSortUntilNoChange,Long,100,LastKSorted,56084
BubbleSortUntilNoChange,Long,100,LastKSorted,55875
BubbleSortUntilNoChange,Long,100,LastKSorted,55792
BubbleSortUntilNoChange,Long,100,LastKSorted,55792
BubbleSortUntilNoChange,Long,100,LastKSorted,55791
BubbleSortUntilNoChange,Long,100,LastKSorted,56083
BubbleSortUntilNoChange,Long,100,LastKSorted,55875
BubbleSortUntilNoChange,Long,1000,Random,2579042
BubbleSortUntilNoChange,Long,1000,Random,2187667
BubbleSortUntilNoChange,Long,1000,Random,2398542
BubbleSortUntilNoChange,Long,1000,Random,2272667
BubbleSortUntilNoChange,Long,1000,Random,2215500
BubbleSortUntilNoChange,Long,1000,Random,2169917
BubbleSortUntilNoChange,Long,1000,Random,2174042
BubbleSortUntilNoChange,Long,1000,Random,2189542
BubbleSortUntilNoChange,Long,1000,Random,2181000
BubbleSortUntilNoChange,Long,1000,Random,2259958
BubbleSortUntilNoChange,Long,1000,Reversed,2331250
BubbleSortUntilNoChange,Long,1000,Reversed,2293916
BubbleSortUntilNoChange,Long,1000,Reversed,2366833
BubbleSortUntilNoChange,Long,1000,Reversed,2307417
BubbleSortUntilNoChange,Long,1000,Reversed,2297125
BubbleSortUntilNoChange,Long,1000,Reversed,2301709
BubbleSortUntilNoChange,Long,1000,Reversed,2305792
BubbleSortUntilNoChange,Long,1000,Reversed,2483166
BubbleSortUntilNoChange,Long,1000,Reversed,2290125
BubbleSortUntilNoChange,Long,1000,Reversed,2293584
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2016583
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2033792
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2018417
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2079542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2071458
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2180458
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2027792
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2024584
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2016542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2010208
BubbleSortUntilNoChange,Long,1000,LastKSorted,1126542
BubbleSortUntilNoChange,Long,1000,LastKSorted,1125250
BubbleSortUntilNoChange,Long,1000,LastKSorted,1133209
BubbleSortUntilNoChange,Long,1000,LastKSorted,1115875
BubbleSortUntilNoChange,Long,1000,LastKSorted,1194875
BubbleSortUntilNoChange,Long,1000,LastKSorted,1151416
BubbleSortUntilNoChange,Long,1000,LastKSorted,1130459
BubbleSortUntilNoChange,Long,1000,LastKSorted,1110708
BubbleSortUntilNoChange,Long,1000,LastKSorted,1109000
BubbleSortUntilNoChange,Long,1000,LastKSorted,1110125
BubbleSortUntilNoChange,Long,10000,Random,277217042
BubbleSortUntilNoChange,Long,10000,Random,275958041
BubbleSortUntilNoChange,Long,10000,Random,276845000
BubbleSortUntilNoChange,Long,10000,Random,277372500
BubbleSortUntilNoChange,Long,10000,Random,279206292
BubbleSortUntilNoChange,Long,10000,Random,281791167
BubbleSortUntilNoChange,Long,10000,Random,276211375
BubbleSortUntilNoChange,Long,10000,Random,274893625
BubbleSortUntilNoChange,Long,10000,Random,279334167
BubbleSortUntilNoChange,Long,10000,Random,276943875
BubbleSortUntilNoChange,Long,10000,Reversed,230690625
BubbleSortUntilNoChange,Long,10000,Reversed,229953083
BubbleSortUntilNoChange,Long,10000,Reversed,231666666
BubbleSortUntilNoChange,Long,10000,Reversed,230217500
BubbleSortUntilNoChange,Long,10000,Reversed,232353791
BubbleSortUntilNoChange,Long,10000,Reversed,232733625
BubbleSortUntilNoChange,Long,10000,Reversed,231617416
BubbleSortUntilNoChange,Long,10000,Reversed,233106333
BubbleSortUntilNoChange,Long,10000,Reversed,236826166
BubbleSortUntilNoChange,Long,10000,Reversed,230592125
BubbleSortUntilNoChange,Long,10000,FirstKSorted,255966750
BubbleSortUntilNoChange,Long,10000,FirstKSorted,246755750
BubbleSortUntilNoChange,Long,10000,FirstKSorted,258736542
BubbleSortUntilNoChange,Long,10000,FirstKSorted,250300042
BubbleSortUntilNoChange,Long,10000,FirstKSorted,241361542
BubbleSortUntilNoChange,Long,10000,FirstKSorted,239497625
BubbleSortUntilNoChange,Long,10000,FirstKSorted,240093375
BubbleSortUntilNoChange,Long,10000,FirstKSorted,253033208
BubbleSortUntilNoChange,Long,10000,FirstKSorted,241906333
BubbleSortUntilNoChange,Long,10000,FirstKSorted,251461917
BubbleSortUntilNoChange,Long,10000,LastKSorted,130353083
BubbleSortUntilNoChange,Long,10000,LastKSorted,129801959
BubbleSortUntilNoChange,Long,10000,LastKSorted,129049666
BubbleSortUntilNoChange,Long,10000,LastKSorted,131513875
BubbleSortUntilNoChange,Long,10000,LastKSorted,131107083
BubbleSortUntilNoChange,Long,10000,LastKSorted,130012917
BubbleSortUntilNoChange,Long,10000,LastKSorted,129945334
BubbleSortUntilNoChange,Long,10000,LastKSorted,131349000
BubbleSortUntilNoChange,Long,10000,LastKSorted,129104958
BubbleSortUntilNoChange,Long,10000,LastKSorted,129252250
BubbleSortUntilNoChange,Float,100,Random,529250
BubbleSortUntilNoChange,Float,100,Random,144209
BubbleSortUntilNoChange,Float,100,Random,123125
BubbleSortUntilNoChange,Float,100,Random,85625
BubbleSortUntilNoChange,Float,100,Random,64500
BubbleSortUntilNoChange,Float,100,Random,63875
BubbleSortUntilNoChange,Float,100,Random,67167
BubbleSortUntilNoChange,Float,100,Random,66125
BubbleSortUntilNoChange,Float,100,Random,67167
BubbleSortUntilNoChange,Float,100,Random,66667
BubbleSortUntilNoChange,Float,100,Reversed,79417
BubbleSortUntilNoChange,Float,100,Reversed,77083
BubbleSortUntilNoChange,Float,100,Reversed,79125
BubbleSortUntilNoChange,Float,100,Reversed,76167
BubbleSortUntilNoChange,Float,100,Reversed,76209
BubbleSortUntilNoChange,Float,100,Reversed,79084
BubbleSortUntilNoChange,Float,100,Reversed,79125
BubbleSortUntilNoChange,Float,100,Reversed,79042
BubbleSortUntilNoChange,Float,100,Reversed,79083
BubbleSortUntilNoChange,Float,100,Reversed,79042
BubbleSortUntilNoChange,Float,100,FirstKSorted,70458
BubbleSortUntilNoChange,Float,100,FirstKSorted,70125
BubbleSortUntilNoChange,Float,100,FirstKSorted,70250
BubbleSortUntilNoChange,Float,100,FirstKSorted,69958
BubbleSortUntilNoChange,Float,100,FirstKSorted,73542
BubbleSortUntilNoChange,Float,100,FirstKSorted,67542
BubbleSortUntilNoChange,Float,100,FirstKSorted,67417
BubbleSortUntilNoChange,Float,100,FirstKSorted,67459
BubbleSortUntilNoChange,Float,100,FirstKSorted,67250
BubbleSortUntilNoChange,Float,100,FirstKSorted,67667
BubbleSortUntilNoChange,Float,100,LastKSorted,30875
BubbleSortUntilNoChange,Float,100,LastKSorted,32208
BubbleSortUntilNoChange,Float,100,LastKSorted,30208
BubbleSortUntilNoChange,Float,100,LastKSorted,29458
BubbleSortUntilNoChange,Float,100,LastKSorted,29417
BubbleSortUntilNoChange,Float,100,LastKSorted,29583
BubbleSortUntilNoChange,Float,100,LastKSorted,29334
BubbleSortUntilNoChange,Float,100,LastKSorted,29625
BubbleSortUntilNoChange,Float,100,LastKSorted,29416
BubbleSortUntilNoChange,Float,100,LastKSorted,29708
BubbleSortUntilNoChange,Float,1000,Random,4532459
BubbleSortUntilNoChange,Float,1000,Random,4142166
BubbleSortUntilNoChange,Float,1000,Random,4178250
BubbleSortUntilNoChange,Float,1000,Random,3917167
BubbleSortUntilNoChange,Float,1000,Random,3927375
BubbleSortUntilNoChange,Float,1000,Random,3934917
BubbleSortUntilNoChange,Float,1000,Random,3987459
BubbleSortUntilNoChange,Float,1000,Random,3872041
BubbleSortUntilNoChange,Float,1000,Random,3877042
BubbleSortUntilNoChange,Float,1000,Random,3896500
BubbleSortUntilNoChange,Float,1000,Reversed,3423459
BubbleSortUntilNoChange,Float,1000,Reversed,3435417
BubbleSortUntilNoChange,Float,1000,Reversed,3336958
BubbleSortUntilNoChange,Float,1000,Reversed,3428625
BubbleSortUntilNoChange,Float,1000,Reversed,3382125
BubbleSortUntilNoChange,Float,1000,Reversed,3418583
BubbleSortUntilNoChange,Float,1000,Reversed,3545709
BubbleSortUntilNoChange,Float,1000,Reversed,3326541
BubbleSortUntilNoChange,Float,1000,Reversed,3322042
BubbleSortUntilNoChange,Float,1000,Reversed,3349000
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3288541
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3148917
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3614834
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3163708
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3220666
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3237792
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3319417
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3170375
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3304459
BubbleSortUntilNoChange,Float,1000,FirstKSorted,3255875
BubbleSortUntilNoChange,Float,1000,LastKSorted,1470833
BubbleSortUntilNoChange,Float,1000,LastKSorted,1472542
BubbleSortUntilNoChange,Float,1000,LastKSorted,1614166
BubbleSortUntilNoChange,Float,1000,LastKSorted,1444916
BubbleSortUntilNoChange,Float,1000,LastKSorted,1495208
BubbleSortUntilNoChange,Float,1000,LastKSorted,1444167
BubbleSortUntilNoChange,Float,1000,LastKSorted,1447959
BubbleSortUntilNoChange,Float,1000,LastKSorted,1434208
BubbleSortUntilNoChange,Float,1000,LastKSorted,1501625
BubbleSortUntilNoChange,Float,1000,LastKSorted,1445125
BubbleSortUntilNoChange,Float,10000,Random,414353250
BubbleSortUntilNoChange,Float,10000,Random,405444125
BubbleSortUntilNoChange,Float,10000,Random,405200792
BubbleSortUntilNoChange,Float,10000,Random,406241458
BubbleSortUntilNoChange,Float,10000,Random,405036375
BubbleSortUntilNoChange,Float,10000,Random,409798042
BubbleSortUntilNoChange,Float,10000,Random,411425584
BubbleSortUntilNoChange,Float,10000,Random,404814333
BubbleSortUntilNoChange,Float,10000,Random,405180959
BubbleSortUntilNoChange,Float,10000,Random,404383375
BubbleSortUntilNoChange,Float,10000,Reversed,370688250
BubbleSortUntilNoChange,Float,10000,Reversed,370772250
BubbleSortUntilNoChange,Float,10000,Reversed,371726167
BubbleSortUntilNoChange,Float,10000,Reversed,373529667
BubbleSortUntilNoChange,Float,10000,Reversed,377354459
BubbleSortUntilNoChange,Float,10000,Reversed,372288500
BubbleSortUntilNoChange,Float,10000,Reversed,371467083
BubbleSortUntilNoChange,Float,10000,Reversed,372822583
BubbleSortUntilNoChange,Float,10000,Reversed,372432083
BubbleSortUntilNoChange,Float,10000,Reversed,372555666
BubbleSortUntilNoChange,Float,10000,FirstKSorted,327364833
BubbleSortUntilNoChange,Float,10000,FirstKSorted,328568875
BubbleSortUntilNoChange,Float,10000,FirstKSorted,329284542
BubbleSortUntilNoChange,Float,10000,FirstKSorted,329471250
BubbleSortUntilNoChange,Float,10000,FirstKSorted,328905625
BubbleSortUntilNoChange,Float,10000,FirstKSorted,329341292
BubbleSortUntilNoChange,Float,10000,FirstKSorted,330318042
BubbleSortUntilNoChange,Float,10000,FirstKSorted,327509542
BubbleSortUntilNoChange,Float,10000,FirstKSorted,328600708
BubbleSortUntilNoChange,Float,10000,FirstKSorted,333722416
BubbleSortUntilNoChange,Float,10000,LastKSorted,160966125
BubbleSortUntilNoChange,Float,10000,LastKSorted,157918208
BubbleSortUntilNoChange,Float,10000,LastKSorted,158213250
BubbleSortUntilNoChange,Float,10000,LastKSorted,159071708
BubbleSortUntilNoChange,Float,10000,LastKSorted,157991125
BubbleSortUntilNoChange,Float,10000,LastKSorted,158143583
BubbleSortUntilNoChange,Float,10000,LastKSorted,157942875
BubbleSortUntilNoChange,Float,10000,LastKSorted,158318416
BubbleSortUntilNoChange,Float,10000,LastKSorted,158793750
BubbleSortUntilNoChange,Float,10000,LastKSorted,157495958
BubbleSortUntilNoChange,Double,100,Random,390625
BubbleSortUntilNoChange,Double,100,Random,80792
BubbleSortUntilNoChange,Double,100,Random,80333
BubbleSortUntilNoChange,Double,100,Random,80375
BubbleSortUntilNoChange,Double,100,Random,80208
BubbleSortUntilNoChange,Double,100,Random,51583
BubbleSortUntilNoChange,Double,100,Random,37625
BubbleSortUntilNoChange,Double,100,Random,35916
BubbleSortUntilNoChange,Double,100,Random,35666
BubbleSortUntilNoChange,Double,100,Random,34750
BubbleSortUntilNoChange,Double,100,Reversed,40750
BubbleSortUntilNoChange,Double,100,Reversed,38916
BubbleSortUntilNoChange,Double,100,Reversed,37250
BubbleSortUntilNoChange,Double,100,Reversed,37167
BubbleSortUntilNoChange,Double,100,Reversed,37209
BubbleSortUntilNoChange,Double,100,Reversed,37209
BubbleSortUntilNoChange,Double,100,Reversed,37208
BubbleSortUntilNoChange,Double,100,Reversed,37125
BubbleSortUntilNoChange,Double,100,Reversed,37166
BubbleSortUntilNoChange,Double,100,Reversed,37250
BubbleSortUntilNoChange,Double,100,FirstKSorted,36209
BubbleSortUntilNoChange,Double,100,FirstKSorted,34500
BubbleSortUntilNoChange,Double,100,FirstKSorted,32792
BubbleSortUntilNoChange,Double,100,FirstKSorted,32958
BubbleSortUntilNoChange,Double,100,FirstKSorted,33875
BubbleSortUntilNoChange,Double,100,FirstKSorted,33459
BubbleSortUntilNoChange,Double,100,FirstKSorted,33458
BubbleSortUntilNoChange,Double,100,FirstKSorted,32542
BubbleSortUntilNoChange,Double,100,FirstKSorted,32125
BubbleSortUntilNoChange,Double,100,FirstKSorted,32125
BubbleSortUntilNoChange,Double,100,LastKSorted,18041
BubbleSortUntilNoChange,Double,100,LastKSorted,17083
BubbleSortUntilNoChange,Double,100,LastKSorted,16625
BubbleSortUntilNoChange,Double,100,LastKSorted,16666
BubbleSortUntilNoChange,Double,100,LastKSorted,15583
BubbleSortUntilNoChange,Double,100,LastKSorted,15625
BubbleSortUntilNoChange,Double,100,LastKSorted,15500
BubbleSortUntilNoChange,Double,100,LastKSorted,15625
BubbleSortUntilNoChange,Double,100,LastKSorted,15500
BubbleSortUntilNoChange,Double,100,LastKSorted,15416
BubbleSortUntilNoChange,Double,1000,Random,3753833
BubbleSortUntilNoChange,Double,1000,Random,3871833
BubbleSortUntilNoChange,Double,1000,Random,4054792
BubbleSortUntilNoChange,Double,1000,Random,3634083
BubbleSortUntilNoChange,Double,1000,Random,3697209
BubbleSortUntilNoChange,Double,1000,Random,3856125
BubbleSortUntilNoChange,Double,1000,Random,3684916
BubbleSortUntilNoChange,Double,1000,Random,3631708
BubbleSortUntilNoChange,Double,1000,Random,3578542
BubbleSortUntilNoChange,Double,1000,Random,3656750
BubbleSortUntilNoChange,Double,1000,Reversed,3653709
BubbleSortUntilNoChange,Double,1000,Reversed,3531042
BubbleSortUntilNoChange,Double,1000,Reversed,3585709
BubbleSortUntilNoChange,Double,1000,Reversed,3561166
BubbleSortUntilNoChange,Double,1000,Reversed,3617041
BubbleSortUntilNoChange,Double,1000,Reversed,3875292
BubbleSortUntilNoChange,Double,1000,Reversed,3559542
BubbleSortUntilNoChange,Double,1000,Reversed,3530875
BubbleSortUntilNoChange,Double,1000,Reversed,3536917
BubbleSortUntilNoChange,Double,1000,Reversed,3743125
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3360458
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3370500
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3430042
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3409708
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3609791
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3455792
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3361125
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3410833
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3397125
BubbleSortUntilNoChange,Double,1000,FirstKSorted,3478167
BubbleSortUntilNoChange,Double,1000,LastKSorted,1545500
BubbleSortUntilNoChange,Double,1000,LastKSorted,1538834
BubbleSortUntilNoChange,Double,1000,LastKSorted,1549917
BubbleSortUntilNoChange,Double,1000,LastKSorted,1523084
BubbleSortUntilNoChange,Double,1000,LastKSorted,1590209
BubbleSortUntilNoChange,Double,1000,LastKSorted,1537958
BubbleSortUntilNoChange,Double,1000,LastKSorted,1554250
BubbleSortUntilNoChange,Double,1000,LastKSorted,1559000
BubbleSortUntilNoChange,Double,1000,LastKSorted,1631458
BubbleSortUntilNoChange,Double,1000,LastKSorted,1594292
BubbleSortUntilNoChange,Double,10000,Random,463481167
BubbleSortUntilNoChange,Double,10000,Random,426252917
BubbleSortUntilNoChange,Double,10000,Random,431636458
BubbleSortUntilNoChange,Double,10000,Random,430400125
BubbleSortUntilNoChange,Double,10000,Random,427293833
BubbleSortUntilNoChange,Double,10000,Random,432348250
BubbleSortUntilNoChange,Double,10000,Random,438589417
BubbleSortUntilNoChange,Double,10000,Random,432168333
BubbleSortUntilNoChange,Double,10000,Random,426864583
BubbleSortUntilNoChange,Double,10000,Random,428261000
BubbleSortUntilNoChange,Double,10000,Reversed,338826750
BubbleSortUntilNoChange,Double,10000,Reversed,340064792
BubbleSortUntilNoChange,Double,10000,Reversed,339935375
BubbleSortUntilNoChange,Double,10000,Reversed,339967541
BubbleSortUntilNoChange,Double,10000,Reversed,343524792
BubbleSortUntilNoChange,Double,10000,Reversed,340140916
BubbleSortUntilNoChange,Double,10000,Reversed,371995125
BubbleSortUntilNoChange,Double,10000,Reversed,373875083
BubbleSortUntilNoChange,Double,10000,Reversed,372834125
BubbleSortUntilNoChange,Double,10000,Reversed,372341750
BubbleSortUntilNoChange,Double,10000,FirstKSorted,380030958
BubbleSortUntilNoChange,Double,10000,FirstKSorted,366121542
BubbleSortUntilNoChange,Double,10000,FirstKSorted,335762750
BubbleSortUntilNoChange,Double,10000,FirstKSorted,335252250
BubbleSortUntilNoChange,Double,10000,FirstKSorted,335429250
BubbleSortUntilNoChange,Double,10000,FirstKSorted,334895792
BubbleSortUntilNoChange,Double,10000,FirstKSorted,332079959
BubbleSortUntilNoChange,Double,10000,FirstKSorted,336080750
BubbleSortUntilNoChange,Double,10000,FirstKSorted,331304584
BubbleSortUntilNoChange,Double,10000,FirstKSorted,334335042
BubbleSortUntilNoChange,Double,10000,LastKSorted,165206083
BubbleSortUntilNoChange,Double,10000,LastKSorted,166543625
BubbleSortUntilNoChange,Double,10000,LastKSorted,164388000
BubbleSortUntilNoChange,Double,10000,LastKSorted,163110042
BubbleSortUntilNoChange,Double,10000,LastKSorted,162097166
BubbleSortUntilNoChange,Double,10000,LastKSorted,162403291
